CLAVE EDO,Clave del Actor,No ID ATRI,Edad,Superficie,InAI,Rendimiento,Autoconsumo,Clientes,nRadiality,Capitales Num,Capitales
TAB,TABER281,23962,49,3,0.055555556,1.2,100,0,0.264,3,Interface
TAB,TABER283,23963,62,2,0.055555556,0.6,100,0,0.264,2,Enlace
TAB,TABER284,23964,50,4,0.055555556,1.2,100,0,0.264,2,Enlace
TAB,TABER285,23965,82,2,0,0.6,100,0,0,0,Ausente
TAB,TABER286,23966,51,4,0.111111111,0.8,100,0,0.528,6,Enlace e interface
TAB,TABER287,23967,69,2.5,0.166666667,2.5,30,1,0.792,2,Enlace
TAB,TABER288,23968,63,2,0.166666667,2,30,1,0.792,2,Enlace
TAB,TABER289,23969,43,3,0.166666667,2.5,40,1,0.792,2,Enlace
TAB,TABER290,23970,73,1.3,0.166666667,2,30,1,0.792,2,Enlace
TAB,TABER291,23971,49,2.5,0.166666667,2.5,30,1,0.792,2,Enlace
TAB,TABER292,23972,43,1,0.166666667,2,30,1,0.792,2,Enlace
TAB,TABER293,23973,39,1,0.166666667,2,50,1,0.792,2,Enlace
TAB,TABER294,23974,69,1,0.166666667,2,30,1,0.792,2,Enlace
TAB,TABER295,23975,77,1,0.166666667,2,30,1,0.792,2,Enlace
TAB,TABER296,23976,78,2,0.166666667,2.5,40,1,0.792,2,Enlace
TAB,TABER298,23977,60,4,0.166666667,2.5,30,1,0.792,2,Enlace
TAB,TABER299,23978,58,1.5,0.166666667,2,30,1,0.792,2,Enlace
TAB,TABER300,23979,70,2,0.166666667,2,30,1,0.792,2,Enlace
TAB,TABER301,23980,58,4,0.166666667,2,30,1,0.792,2,Enlace
TAB,TABER302,23981,59,1,0.166666667,2,30,1,0.792,2,Enlace
TAB,TABER303,23982,73,1,0.166666667,2.3,30,1,0.792,2,Enlace
TAB,TABER304,23983,68,1,0.166666667,2,30,1,0.792,2,Enlace
TAB,TABER305,23984,49,1,0.166666667,2,40,1,0.792,2,Enlace
TAB,TABER306,23985,60,1,0.166666667,2,40,1,0.792,2,Enlace
TAB,TABER307,23986,63,1,0.166666667,2,30,1,0.792,2,Enlace
TAB,TABER308,23987,36,1,0.166666667,2,40,1,0.792,2,Enlace
TAB,TABER309,23988,43,1,0.166666667,2,30,1,0.792,2,Enlace
TAB,TABER310,23989,38,1,0.166666667,2,40,1,0.792,2,Enlace
TAB,TABER311,23990,67,2,0.055555556,1,50,1,0.264,2,Enlace
TAB,TABER312,23991,86,2,0.111111111,2.5,50,1,0.528,2,Enlace
TAB,TABER313,23992,55,2,0.111111111,1,50,1,0.528,2,Enlace
TAB,TABER314,23993,84,1,0.111111111,2,50,1,0.528,2,Enlace
TAB,TABER315,23994,89,2,0.111111111,1,50,1,0.528,2,Enlace
TAB,TABER316,23995,66,0.5,0.111111111,2,50,1,0.528,2,Enlace
TAB,TABER317,23996,50,2,0,1,50,1,0,0,Ausente
TAB,TABER318,23997,86,1,0.111111111,2,50,1,0.528,2,Enlace
TAB,TABER319,23998,74,1,0.166666667,1,100,0,0.792,2,Enlace
TAB,TABER320,23999,77,1,0.111111111,2.5,50,1,0.528,2,Enlace
TAB,TABER321,24000,43,2,0,1,50,1,0,0,Ausente
TAB,TABER322,24001,55,1.5,0.111111111,2,50,1,0.528,2,Enlace
TAB,TABER323,24002,46,4,0.111111111,1,30,1,0.528,2,Enlace
TAB,TABER324,24003,57,1,0.111111111,2,50,1,0.528,2,Enlace
TAB,TABER325,24004,51,2,0.111111111,1,50,1,0.528,2,Enlace
TAB,TABER326,24005,50,1,0.111111111,1,100,0,0.528,2,Enlace
TAB,TABER327,24006,79,1,0.111111111,1,100,0,0.528,2,Enlace
TAB,TABER328,24007,69,2,0.111111111,0.6,100,0,0.528,6,Enlace e interface
TAB,TABER329,24008,81,3,0.111111111,1,30,1,0.528,2,Enlace
TAB,TABER330,24009,35,4,0.166666667,1,25,1,0.792,2,Enlace
TAB,TABER331,24010,60,5,0.055555556,1.2,100,0,0.264,3,Interface
TAB,TABER332,24011,42,2,0.111111111,1,50,1,0.528,2,Enlace
TAB,TABER333,24012,76,2,0,0.6,100,0,0,0,Ausente
TAB,TABER334,24013,52,2,0,0.8,100,0,0,0,Ausente
TAB,TABER335,24014,50,1,0.111111111,2,50,1,0.528,2,Enlace
TAB,TABER336,24015,59,1,0,0.6,100,0,0,0,Ausente
TAB,TABER337,24016,54,1,0.111111111,2,50,1,0.528,2,Enlace
TAB,TABER338,24017,77,2,0,0.6,100,0,0,0,Ausente
TAB,TABER339,24018,71,1.5,0.111111111,2.5,50,1,0.528,2,Enlace
TAB,TABER340,24019,75,1.5,0.111111111,2,50,1,0.528,2,Enlace
TAB,TABER341,24020,53,3,0,0.8,100,0,0,0,Ausente
TAB,TABER342,24021,72,1,0.111111111,2,50,1,0.528,2,Enlace
TAB,TABER343,24022,81,1,0.111111111,2,50,1,0.528,2,Enlace
TAB,TABER344,24023,89,2,0.111111111,2.5,50,1,0.528,2,Enlace
TAB,TABER345,24024,80,5,0.111111111,1.2,80,1,0.528,6,Enlace e interface
TAB,TABER348,24025,68,1,0.111111111,2,50,1,0.528,2,Enlace
TAB,TABER349,24026,59,1,0.111111111,2,50,1,0.528,2,Enlace
TAB,TABER350,24027,91,1.5,0.111111111,2,50,1,0.528,2,Enlace
TAB,TABER351,24028,64,1.5,0.111111111,2,50,1,0.528,2,Enlace
TAB,TABER352,24029,59,1,0.111111111,2,50,1,0.528,2,Enlace
TAB,TABER353,24030,83,2,0.111111111,2.5,50,1,0.528,2,Enlace
TAB,TABER354,24031,74,1,0.111111111,2.5,30,1,0.528,2,Enlace
TAB,TABER356,24032,58,3,0.111111111,1.5,75,1,0.264,3,Interface
TAB,TABER357,24033,48,5,0.111111111,4,50,1,0.264,1,Apego
TLX,TLXER001,24034,42,2,0.2,2.5,100,0,0.118,2,Enlace
TLX,TLXER002,24035,56,2,0.133333333,2,100,0,0.079,4,Apego y enlace
TLX,TLXER003,24036,65,1,0.2,2.5,100,0,0.079,4,Apego y enlace
TLX,TLXER004,24037,65,5,0.133333333,2.3,100,0,0.079,2,Enlace
TLX,TLXER005,24038,58,3,0.2,2,100,0,0.079,2,Enlace
TLX,TLXER007,24039,47,4,0.266666667,4,100,0,0.118,2,Enlace
TLX,TLXER008,24040,55,3,0.133333333,2.5,100,0,0.079,2,Enlace
TLX,TLXER009,24041,55,1,0.133333333,1.5,100,0,0.079,4,Apego y enlace
TLX,TLXER010,24042,48,1,0.2,2.8,100,0,0.079,2,Enlace
TLX,TLXER011,24043,53,1,0.133333333,2,100,0,0.079,2,Enlace
TLX,TLXER012,24044,91,1,0.133333333,2,100,0,0.079,4,Apego y enlace
TLX,TLXER013,24045,56,1,0.133333333,1.5,100,0,0.079,2,Enlace
TLX,TLXER014,24046,63,1,0.133333333,2.4,100,0,0.079,4,Apego y enlace
TLX,TLXER015,24047,72,1,0.2,2.5,100,0,0.079,4,Apego y enlace
TLX,TLXER016,24048,43,2,0.133333333,2.3,100,0,0.079,2,Enlace
TLX,TLXER017,24049,32,1,0.133333333,2,100,0,0.079,4,Apego y enlace
TLX,TLXER018,24050,39,2,0.2,3,100,0,0.118,4,Apego y enlace
TLX,TLXER019,24051,75,1,0.2,2,100,0,0.079,2,Enlace
TLX,TLXER020,24052,57,2.5,0.2,3,100,0,0.079,2,Enlace
TLX,TLXER021,24053,64,3,0.133333333,1.5,100,0,0.079,4,Apego y enlace
TLX,TLXER023,24054,50,2,0.133333333,2.1,50,0,0.079,2,Enlace
TLX,TLXER024,24055,36,1.75,0.133333333,2.6,100,0,0.079,2,Enlace
TLX,TLXER026,24056,48,1,0.2,2.5,100,0,0.079,2,Enlace
TLX,TLXER027,24057,68,1.5,0.133333333,2.1,100,0,0.079,2,Enlace
TLX,TLXER029,24058,65,3,0.133333333,1.9,100,0,0.079,2,Enlace
TLX,TLXER030,24059,59,5,0.133333333,2.5,100,0,0.079,2,Enlace
TLX,TLXER031,24060,57,2,0.133333333,2.2,100,0,0.079,2,Enlace
TLX,TLXER032,24061,51,2,0.2,2,100,0,0.079,4,Apego y enlace
TLX,TLXER033,24062,54,4,0.133333333,2.1,100,0,0.079,2,Enlace
TLX,TLXER035,24063,58,3,0.2,1.5,100,0,0.118,4,Apego y enlace
TLX,TLXER036,24064,54,3,0.2,1.4,100,0,0.079,2,Enlace
TLX,TLXER037,24065,45,1,0.2,2.5,100,0,0.079,4,Apego y enlace
TLX,TLXER038,24066,42,1,0.2,1.5,100,0,0.079,4,Apego y enlace
TLX,TLXER041,24067,86,1,0.066666667,1.6,100,0,0.039,2,Enlace
TLX,TLXER042,24068,53,3,0.133333333,1.7,100,0,0.079,4,Apego y enlace
TLX,TLXER044,24069,57,2,0.133333333,1.6,100,0,0.079,4,Apego y enlace
TLX,TLXER045,24070,32,2,0.133333333,2.2,100,0,0.079,4,Apego y enlace
TLX,TLXER046,24071,39,2,0.133333333,2.5,100,0,0.079,2,Enlace
TLX,TLXER047,24072,48,0.54,0.133333333,4,21,1,0.079,2,Enlace
TLX,TLXER048,24073,55,1.83,0.333333333,6.5,84,1,0.118,6,Enlace e interface
TLX,TLXER049,24074,53,3.35,0.266666667,5.5,32.5,1,0.158,4,Apego y enlace
TLX,TLXER050,24075,71,1.6,0.133333333,2.7,70,1,0.079,4,Apego y enlace
TLX,TLXER051,24076,66,1,0.2,6,83,1,0.118,7,"Apego, enlace e interface"
TLX,TLXER052,24077,48,1.55,0.133333333,6.5,39.7,1,0.079,2,Enlace
TLX,TLXER053,24078,54,0.69,0.2,2.5,100,0,0.079,2,Enlace
TLX,TLXER054,24079,44,1.61,0.133333333,4.5,69,1,0.079,2,Enlace
TLX,TLXER055,24080,66,1.44,0.2,5,75,1,0.118,4,Apego y enlace
TLX,TLXER058,24081,62,1.14,0.133333333,4.5,78,0,0.079,4,Apego y enlace
TLX,TLXER059,24082,83,1.31,0.2,5,84,1,0.079,2,Enlace
TLX,TLXER060,24083,53,0.67,0.266666667,8.5,85,1,0.158,7,"Apego, enlace e interface"
TLX,TLXER063,24084,77,1.5,0.266666667,5.5,84,1,0.118,4,Apego y enlace
TLX,TLXER064,24085,53,2,0.333333333,3,50,1,0.039,2,Enlace
TLX,TLXER065,24086,68,2.5,0.266666667,5,48,1,0.118,2,Enlace
TLX,TLXER066,24087,58,1.67,0.2,3,73,1,0.079,6,Enlace e interface
TLX,TLXER067,24088,72,0.5,0.133333333,2.7,60,1,0.079,4,Apego y enlace
TLX,TLXER068,24089,85,0.57,0.133333333,3,100,0,0.079,4,Apego y enlace
TLX,TLXER069,24090,71,0.59,0.2,3,100,0,0.118,4,Apego y enlace
TLX,TLXER071,24091,83,0.68,0.133333333,1.5,100,0,0.079,4,Apego y enlace
TLX,TLXER072,24092,58,0.9,0.133333333,3,100,0,0.079,4,Apego y enlace
TLX,TLXER073,24093,44,0.49,0.133333333,2.5,100,0,0.079,4,Apego y enlace
TLX,TLXER074,24094,64,0.28,0.133333333,3,100,0,0.079,4,Apego y enlace
TLX,TLXER076,24095,61,0.22,0.133333333,1,100,0,0.079,4,Apego y enlace
TLX,TLXER077,24096,58,0.19,0.2,2,100,0,0.118,7,"Apego, enlace e interface"
TLX,TLXER080,24097,81,0.46,0.133333333,0.3,100,0,0.079,4,Apego y enlace
TLX,TLXER081,24098,66,1.8,0.133333333,4.8,20,1,0.079,2,Enlace
TLX,TLXER082,24099,65,1.8,0.133333333,3.2,90,1,0.079,6,Enlace e interface
TLX,TLXER084,24100,66,2,0.2,3.1,20,1,0.079,6,Enlace e interface
TLX,TLXER087,24101,53,1,0.066666667,2,50,1,0.039,2,Enlace
TLX,TLXER088,24102,68,3,0.066666667,2.1,100,0,0.039,3,Interface
TLX,TLXER089,24103,60,4.9,0.133333333,2.8,50,1,0.079,5,Apego e interface
TLX,TLXER090,24104,41,1,0.066666667,3,50,1,0.079,3,Interface
TLX,TLXER094,24105,64,3.6,0.133333333,2.1,25,1,0.079,6,Enlace e interface
TLX,TLXER097,24106,64,1.7,0.133333333,2.9,20,1,0.079,6,Enlace e interface
TLX,TLXER099,24107,64,1.74,0.2,5.1,100,0,0.079,2,Enlace
TLX,TLXER1000,24108,36,5,0.133333333,2,70,1,0.079,4,Apego y enlace
TLX,TLXER1002,24109,49,0.46,0.2,2,100,0,0.118,4,Apego y enlace
TLX,TLXER1003,24110,59,2.36,0.133333333,2.9,50,1,0.079,2,Enlace
TLX,TLXER1004,24111,63,1.56,0.133333333,5,5,1,0.079,4,Apego y enlace
TLX,TLXER1006,24112,54,2.26,0.133333333,3,50,1,0.079,2,Enlace
TLX,TLXER1007,24113,43,1,0.066666667,3.5,26.57,1,0.039,1,Apego
TLX,TLXER1009,24114,60,0.5,0.2,2,50,1,0.118,4,Apego y enlace
TLX,TLXER1011,24115,71,3.5,0,3,100,0,0,0,Ausente
TLX,TLXER1012,24116,67,1.24,0.133333333,2.7,35,1,0.079,2,Enlace
TLX,TLXER1016,24117,89,4,0.066666667,2.5,0,1,0.039,1,Apego
TLX,TLXER1020,24118,63,1,0.133333333,1,100,0,0.039,2,Enlace
TLX,TLXER1021,24119,64,1.68,0.133333333,2.5,47,1,0.079,4,Apego y enlace
TLX,TLXER1022,24120,63,0.56,0.133333333,3,100,0,0.079,4,Apego y enlace
TLX,TLXER1023,24121,47,1.38,0.133333333,2.8,40,1,0.079,2,Enlace
TLX,TLXER1025,24122,66,5,0.133333333,2,50,1,0.079,3,Interface
TLX,TLXER1026,24123,73,0.61,0.2,2,100,0,0.118,4,Apego y enlace
TLX,TLXER1027,24124,83,1.33,0.133333333,2.8,40,1,0.079,2,Enlace
TLX,TLXER1029,24125,62,2.55,0.133333333,3,5,1,0.039,3,Interface
TLX,TLXER103,24126,55,1,0.133333333,3.5,2,1,0.039,2,Enlace
TLX,TLXER1030,24127,96,2,0.066666667,2,70,1,0.039,2,Enlace
TLX,TLXER1031,24128,64,0.47,0.133333333,5,30,1,0.079,4,Apego y enlace
TLX,TLXER1032,24129,63,0.98,0.133333333,2.8,50,1,0.079,2,Enlace
TLX,TLXER1033,24130,65,4.68,0.133333333,3,100,1,0.079,4,Apego y enlace
TLX,TLXER1036,24131,59,0.83,0.133333333,2.6,50,1,0.079,2,Enlace
TLX,TLXER1039,24132,52,1.92,0.266666667,5,0,1,0.158,7,"Apego, enlace e interface"
TLX,TLXER104,24133,69,0.4,0.133333333,3.5,10,1,0.039,2,Enlace
TLX,TLXER1040,24134,85,3.5,0.133333333,2.5,60,1,0.079,3,Interface
TLX,TLXER1041,24135,79,1.5,0.133333333,2.8,50,1,0.079,2,Enlace
TLX,TLXER1042,24136,88,0.8,0.2,2,100,0,0.118,4,Apego y enlace
TLX,TLXER1043,24137,53,3.5,0.066666667,4,100,0,0.039,2,Enlace
TLX,TLXER1044,24138,59,0.8,0.2,5,0,1,0.039,2,Enlace
TLX,TLXER1045,24139,87,4.77,0.133333333,2.7,4,1,0.079,1,Apego
TLX,TLXER1047,24140,77,0.38,0.2,2.5,100,0,0.118,4,Apego y enlace
TLX,TLXER1048,24141,81,0.94,0.133333333,2.7,50,1,0.079,2,Enlace
TLX,TLXER105,24142,76,1,0.133333333,3.5,15,1,0.039,2,Enlace
TLX,TLXER1050,24143,86,4,0.133333333,4,0,1,0.039,1,Apego
TLX,TLXER1052,24144,53,2,0.133333333,3.5,15,1,0.039,2,Enlace
TLX,TLXER1053,24145,75,2.33,0.133333333,3.5,10,1,0.079,6,Enlace e interface
TLX,TLXER1054,24146,57,1.49,0.2,5,15,1,0.039,1,Apego
TLX,TLXER1056,24147,79,1,0.066666667,2,25,1,0.039,1,Apego
TLX,TLXER1057,24148,81,1.91,0.066666667,3.5,5,1,0.039,3,Interface
TLX,TLXER1058,24149,74,1.99,0.2,2.2,0,1,0.079,5,Apego e interface
TLX,TLXER106,24150,55,2,0.133333333,3.5,25,1,0.039,2,Enlace
TLX,TLXER1062,24151,65,2,0.266666667,3.5,40,1,0.079,4,Apego y enlace
TLX,TLXER1064,24152,76,2.88,0.066666667,4,5,1,0.039,2,Enlace
TLX,TLXER1065,24153,45,1,0.133333333,2.1,100,0,0.079,5,Apego e interface
TLX,TLXER1067,24154,69,1.86,0.2,3.8,10,1,0.118,3,Interface
TLX,TLXER1069,24155,66,5,0.2,2.8,10,1,0.039,3,Interface
TLX,TLXER107,24156,79,1,0.2,3.5,25,1,0.039,2,Enlace
TLX,TLXER1071,24157,70,1.85,0.066666667,3.7,15,1,0.039,3,Interface
TLX,TLXER1072,24158,66,2.5,0.2,3.5,0,1,0.079,2,Enlace
TLX,TLXER1074,24159,88,2,0.133333333,3.5,20,1,0.039,2,Enlace
TLX,TLXER1076,24160,87,2.1,0.133333333,3.9,10,1,0.079,3,Interface
TLX,TLXER1077,24161,50,2.64,0.066666667,2.3,33,1,0.039,2,Enlace
TLX,TLXER1078,24162,52,5,0.4,6,0,2,0.118,7,"Apego, enlace e interface"
TLX,TLXER1079,24163,63,0.89,0.2,5.5,82,1,0.118,4,Apego y enlace
TLX,TLXER108,24164,44,1.5,0.266666667,7,15,1,0.039,2,Enlace
TLX,TLXER1080,24165,51,1,0.066666667,1.1,100,1,0.039,1,Apego
TLX,TLXER1081,24166,80,1.81,0.066666667,3.8,10,1,0.039,2,Enlace
TLX,TLXER1082,24167,64,2.19,0.2,4.5,5,1,0.118,3,Interface
TLX,TLXER1085,24168,85,1.5,0.133333333,3.4,20,1,0.039,2,Enlace
TLX,TLXER1086,24169,66,1,0.2,3,33,0,0.118,4,Apego y enlace
TLX,TLXER1089,24170,69,3.1,0.066666667,5.5,28.7,1,0.039,2,Enlace
TLX,TLXER109,24171,42,3,0.266666667,7,15,1,0.039,2,Enlace
TLX,TLXER1091,24172,56,1.91,0.2,5.5,57,1,0.118,2,Enlace
TLX,TLXER1093,24173,51,2.32,0.133333333,5.5,47,1,0.079,2,Enlace
TLX,TLXER1095,24174,72,1.91,0.4,6,0,1,0.118,4,Apego y enlace
TLX,TLXER1096,24175,63,1.75,0.133333333,5,57,1,0.079,2,Enlace
TLX,TLXER1097,24176,73,1.96,0.066666667,3.5,10,1,0.039,2,Enlace
TLX,TLXER1098,24177,71,1.5,0.2,3.2,15,1,0.039,2,Enlace
TLX,TLXER1099,24178,84,1.98,0.066666667,3.5,10,1,0.039,3,Interface
TLX,TLXER110,24179,62,1,0.133333333,3.2,25,1,0.039,2,Enlace
TLX,TLXER1100,24180,46,0.85,0.133333333,2.3,100,0,0.079,6,Enlace e interface
TLX,TLXER1101,24181,70,1.77,0.066666667,3.3,10,1,0.039,2,Enlace
TLX,TLXER1102,24182,60,2,0.2,4.6,10,1,0.118,5,Apego e interface
TLX,TLXER1103,24183,33,1.49,0.133333333,3.5,10,1,0.039,3,Interface
TLX,TLXER1104,24184,80,2,0.133333333,3.2,20,1,0.039,2,Enlace
TLX,TLXER1105,24185,82,1.98,0.066666667,3.8,5,1,0.039,3,Interface
TLX,TLXER1109,24186,63,1.17,0.133333333,3.5,75,1,0.079,6,Enlace e interface
TLX,TLXER111,24187,86,1,0.133333333,3.5,30,1,0.039,2,Enlace
TLX,TLXER1110,24188,61,0.19,0.133333333,2.1,100,0,0.079,6,Enlace e interface
TLX,TLXER1111,24189,48,1,0.133333333,3.2,20,1,0.039,2,Enlace
TLX,TLXER1112,24190,77,2,0.2,2.5,20,1,0.079,2,Enlace
TLX,TLXER1113,24191,54,1.46,0.133333333,3.8,10,1,0.039,3,Interface
TLX,TLXER1116,24192,69,0.81,0.133333333,2.5,50,1,0.079,6,Enlace e interface
TLX,TLXER1117,24193,84,2.25,0.133333333,3.2,10,1,0.079,6,Enlace e interface
TLX,TLXER1118,24194,71,0.5,0.133333333,3.2,20,1,0.039,2,Enlace
TLX,TLXER1119,24195,58,2,0.2,4.5,0,1,0.118,5,Apego e interface
TLX,TLXER112,24196,81,0.5,0.133333333,3.7,25,1,0.079,1,Apego
TLX,TLXER1121,24197,53,0.86,0.133333333,2.2,100,0,0.079,6,Enlace e interface
TLX,TLXER1122,24198,48,2.09,0.2,3.4,0,1,0.118,3,Interface
TLX,TLXER1123,24199,57,1.7,0.2,4.5,0,1,0.118,1,Apego
TLX,TLXER1124,24200,61,1,0.133333333,3.4,25,1,0.039,2,Enlace
TLX,TLXER1125,24201,45,0.24,0.2,2,20,1,0.079,4,Apego y enlace
TLX,TLXER1126,24202,74,2,0.066666667,3.8,10,1,0.039,3,Interface
TLX,TLXER1127,24203,78,2.5,0.133333333,3.5,20,1,0.039,2,Enlace
TLX,TLXER1130,24204,37,0.93,0.066666667,2.5,100,0,0.079,3,Interface
TLX,TLXER1131,24205,78,1,0.133333333,3.5,25,1,0.039,2,Enlace
TLX,TLXER1132,24206,54,1.49,0.2,5.5,10,1,0.118,3,Interface
TLX,TLXER1135,24207,77,1,0.133333333,3.2,20,1,0.039,2,Enlace
TLX,TLXER1136,24208,35,0.92,0.066666667,2.7,100,0,0.079,3,Interface
TLX,TLXER1139,24209,65,2,0.133333333,3.2,20,1,0.039,1,Apego
TLX,TLXER1140,24210,58,2,0.266666667,2.5,40,1,0.118,4,Apego y enlace
TLX,TLXER1141,24211,80,1.84,0.133333333,2,0,1,0.079,5,Apego e interface
TLX,TLXER1142,24212,73,1.96,0.066666667,3.6,0,1,0.039,2,Enlace
TLX,TLXER1146,24213,79,1.68,0.133333333,3.9,10,1,0.079,3,Interface
TLX,TLXER1148,24214,63,1,0.133333333,3.5,15,1,0.079,2,Enlace
TLX,TLXER1149,24215,28,1.9,0.133333333,2.2,15,1,0.079,3,Interface
TLX,TLXER1150,24216,77,4,0.133333333,4.8,39,1,0.079,2,Enlace
TLX,TLXER1154,24217,67,1.89,0.133333333,3.3,10,1,0.039,3,Interface
TLX,TLXER1155,24218,60,1.42,0.133333333,2.3,30,1,0.079,4,Apego y enlace
TLX,TLXER1156,24219,59,1.9,0.133333333,3.7,10,1,0.039,3,Interface
TLX,TLXER1158,24220,63,0.18,0.133333333,2.1,100,0,0.079,6,Enlace e interface
TLX,TLXER1159,24221,59,2.6,0.133333333,3.6,20,1,0.079,3,Interface
TLX,TLXER116,24222,58,1,0.066666667,2,100,0,0.039,2,Enlace
TLX,TLXER1160,24223,52,2.81,0.2,5,42,1,0.118,4,Apego y enlace
TLX,TLXER1162,24224,45,1.85,0.066666667,3.9,10,1,0.039,3,Interface
TLX,TLXER1163,24225,73,1.75,0.066666667,4.5,15,1,0.039,2,Enlace
TLX,TLXER1164,24226,57,2.4,0.133333333,5.5,37,1,0.079,4,Apego y enlace
TLX,TLXER1165,24227,77,1.47,0.133333333,2.3,10,1,0.079,6,Enlace e interface
TLX,TLXER1166,24228,60,2.15,0.133333333,3.6,5,1,0.079,3,Interface
TLX,TLXER1167,24229,73,2,0.133333333,3.4,15,1,0.079,2,Enlace
TLX,TLXER1169,24230,64,2.42,0.066666667,3.8,5,1,0.039,3,Interface
TLX,TLXER117,24231,69,1,0,2,100,0,0,0,Ausente
TLX,TLXER1171,24232,56,0.85,0.133333333,2.3,100,0,0.118,3,Interface
TLX,TLXER1172,24233,69,0.5,0.133333333,3.4,15,1,0.079,4,Apego y enlace
TLX,TLXER1175,24234,70,1.43,0.133333333,3.9,10,1,0.079,3,Interface
TLX,TLXER1176,24235,84,4.53,0.066666667,2.6,6,1,0.039,3,Interface
TLX,TLXER1177,24236,60,1.27,0.133333333,5.5,28,1,0.079,2,Enlace
TLX,TLXER118,24237,66,3.5,0.066666667,3.5,50,1,0.039,2,Enlace
TLX,TLXER1182,24238,70,0.25,0.133333333,2.1,100,0,0.079,6,Enlace e interface
TLX,TLXER1183,24239,47,1.96,0.133333333,4.5,5,1,0.079,3,Interface
TLX,TLXER1184,24240,76,2,0.133333333,3.4,15,1,0.079,4,Apego y enlace
TLX,TLXER1186,24241,67,1.93,0.2,3.7,20,1,0.118,6,Enlace e interface
TLX,TLXER1187,24242,65,0.42,0.2,4.3,15,1,0.039,2,Enlace
TLX,TLXER1188,24243,69,3.37,0.133333333,2.3,15,1,0.079,6,Enlace e interface
TLX,TLXER119,24244,85,5,0.133333333,2,30,1,0.118,1,Apego
TLX,TLXER1190,24245,61,1.5,0.2,2.5,50,1,0.118,4,Apego y enlace
TLX,TLXER1191,24246,70,3.11,0.2,3.9,10,1,0.079,6,Enlace e interface
TLX,TLXER1194,24247,58,0.37,0.2,3.5,10,1,0.079,4,Apego y enlace
TLX,TLXER1195,24248,91,1.85,0.133333333,2,10,1,0.079,2,Enlace
TLX,TLXER1196,24249,52,3.11,0.133333333,2.9,15,1,0.079,5,Apego e interface
TLX,TLXER1197,24250,62,1.43,0.133333333,2.28,50,1,0.079,2,Enlace
TLX,TLXER1199,24251,60,2.77,0.066666667,2.6,10,0,0.039,3,Interface
TLX,TLXER120,24252,58,1,0.066666667,2,100,0,0.079,1,Apego
TLX,TLXER1200,24253,63,2.19,0.2,3.9,0,1,0.118,3,Interface
TLX,TLXER1201,24254,61,1.43,0.133333333,2.8,50,1,0.079,2,Enlace
TLX,TLXER1203,24255,69,1.63,0.133333333,2.6,22,1,0.079,6,Enlace e interface
TLX,TLXER1204,24256,62,0.75,0.133333333,3.4,15,1,0.039,2,Enlace
TLX,TLXER1205,24257,56,1.94,0.266666667,4.5,20,1,0.118,6,Enlace e interface
TLX,TLXER121,24258,52,1,0.066666667,1.8,50,1,0.039,2,Enlace
TLX,TLXER1210,24259,81,2,0.133333333,4.5,20,1,0.039,2,Enlace
TLX,TLXER1211,24260,52,3,0.2,2,40,1,0.118,4,Apego y enlace
TLX,TLXER1212,24261,57,2.55,0.133333333,2.8,70,1,0.079,4,Apego y enlace
TLX,TLXER1213,24262,63,4.22,0.133333333,3.6,5,1,0.079,6,Enlace e interface
TLX,TLXER1214,24263,47,4.32,0.133333333,2.5,12,1,0.079,6,Enlace e interface
TLX,TLXER1216,24264,88,3.77,0.133333333,3.8,10,1,0.079,6,Enlace e interface
TLX,TLXER1219,24265,81,4.11,0.133333333,3.8,10,1,0.079,2,Enlace
TLX,TLXER122,24266,71,5,0.133333333,2,50,1,0.079,4,Apego y enlace
TLX,TLXER1223,24267,59,3.44,0.066666667,3.3,5,1,0.039,3,Interface
TLX,TLXER1224,24268,59,1.35,0.133333333,3,10,1,0.079,4,Apego y enlace
TLX,TLXER1225,24269,53,3.18,0.133333333,5.5,51,1,0.079,4,Apego y enlace
TLX,TLXER1226,24270,47,3.32,0.133333333,3.8,10,1,0.039,3,Interface
TLX,TLXER1227,24271,43,2.72,0.066666667,3.3,15,1,0.039,2,Enlace
TLX,TLXER1228,24272,51,3,0.2,5,60,1,0.079,2,Enlace
TLX,TLXER1229,24273,56,1.73,0.066666667,2.5,8,1,0.039,1,Apego
TLX,TLXER123,24274,77,1.5,0.266666667,2,100,0,0.079,6,Enlace e interface
TLX,TLXER1231,24275,67,4.72,0.133333333,4.4,5,1,0.079,3,Interface
TLX,TLXER1232,24276,66,3,0.133333333,5,33,1,0.079,2,Enlace
TLX,TLXER1233,24277,70,3.22,0.066666667,3.8,5,1,0.039,3,Interface
TLX,TLXER1234,24278,47,1,0.2,2,100,0,0.118,1,Apego
TLX,TLXER1235,24279,54,2.74,0.2,5,0,1,0.118,2,Enlace
TLX,TLXER1239,24280,82,1.71,0.2,2.5,20,1,0.118,2,Enlace
TLX,TLXER124,24281,71,2,0.066666667,2,75,1,0.039,2,Enlace
TLX,TLXER1240,24282,86,2.13,0.133333333,5.51,34,1,0.079,4,Apego y enlace
TLX,TLXER1241,24283,64,1.18,0.066666667,2.71,10,0,0.039,2,Enlace
TLX,TLXER1242,24284,63,2.36,0.133333333,2.2,15,1,0.079,2,Enlace
TLX,TLXER1243,24285,66,1.66,0.266666667,3,30,1,0.118,2,Enlace
