ID,Clave_actor,Apego,Enlace,Interface,Formas_Capitales,EDO,Agricultura_contrato_18,Análisis_suelo_18,Análisis_foliar_18,Asociación_cultivos_18,Azufre_18,Biofertilizantes_18,Bioinsecticidas_18,Cal_micronizada_18,Camas_permanentes_18,Certificación_productos_18,Composta_18,Control_biológico_18,Criollos_mejorados_18,Cultivos_cobertura_18,Desgranadora_18,Desvare_18,Estudio_mercado_18,Feromonas_18,Fertilización_18,Greenseeker_18,Insectos_benéficos_18,Maíz_hibrídos_MasAgro_18,Maíz_mejorado_MasAgro_18,Maíz_polinización_abierta_18,Mejoradores_suelo_18,Micorrizas_18,Micronutrientes_18,Monitoreo_plagas_18,Nivelación_suelos_18,Poscosecha_18,Rastra_18,Rastrojo_18,Secadora_18,Semillas_mejoradas_diversas_18,Siembra_directa_18,Subsoleo_18,Trampas_colores_18,Tratamiento_semillas_18,Riego_goteo_18
13488,MEXER2442,1,0,0,1,MEX,,,,,,,,,,,,,,,,,,,ER2442,,,,,,,,,,,,,,,,,,,,
13489,MEXER2443,1,0,0,1,MEX,,,,,,,,,,,,,,,,,,,ER2443,,,,,,,,,,,,,,,,,,,,
13490,MEXER2444,1,0,0,1,MEX,,,,,,,,,,,,,,,,,,,ER2444,,,,,,,,,,,,,,,,,,,,
13491,MEXER2447,1,0,0,1,MEX,,,,,,,,,,,,,,,,,,,ER2447,,,,,,,,,,,,,,,,,,,,
13492,MEXER2448,1,0,0,1,MEX,,,,,,,,,,,,,,,,,,,ER2448,,,,,,,,,,,,,,,,,,,,
13493,MEXER2449,1,0,0,1,MEX,,,,,,,,,,,,,,,,,,,ER2449,,,,,,,,,,,,,,,,,,,,
13494,MEXER2450,0,0,2,3,MEX,,IE003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IG036,,,
13495,MEXER2451,1,0,0,1,MEX,,,,,,,,,,,,,,,,,,,ER2451,,,,,,,,,,,,,,,,,,,,
13496,MEXER2452,1,0,0,1,MEX,,,,,,,,,,,,,,,,,,,ER2452,,,,,,,,,,,,,,,,,,,,
13497,MEXER2454,1,0,0,1,MEX,,,,,,,,,,,,,,,,,,,ER2454,,,,,,,,,,,,,,,,,,,,
13498,MEXER2455,1,1,0,4,MEX,,,,,,,,,,,,,,,,,,,ER2455,,,,,,,,,,,PSP246,,,,,,,,,
13499,MEXER2456,1,0,0,1,MEX,,,,,,,,,,,,,,,,,,,ER2456,,,,,,,,,,,,,,,,,,,,
13500,MEXER2457,0,2,0,2,MEX,,,,,,,,,,,,,,,,,,,PI214,,,,PSP081,,,,,,,,,,,,,,,,
13501,MEXER2459,1,1,0,4,MEX,,,,,,,,,,,,,,,,,,,ERe050,,,,,,,,,,,,,,,,,PSP081,,,
13502,MEXER2460,2,1,0,4,MEX,,,,,,,,,,,,,,,,,,,ERe050,,,,PSP082,,,,,,,,,,,,,ERe050,,,
13503,MEXER2461,0,2,0,2,MEX,,,,,,,,,,,,,,,,,,,PI214,,,,PSP081,,,,,,,,,,,,,,,,
13504,MEXER2462,0,2,0,2,MEX,,,,,,,,,,,,,,,,,,,PI214,,,,PSP081,,,,,,,,,,,,,,,,
13505,MEXER2463,0,3,0,2,MEX,,,,,,,,,,,,,,,,,,,PI214,,,,PSP081,,,,,,,,,,,,,PSP081,,,
13506,MEXER2464,0,1,0,2,MEX,,,,,,,,,,,,,,,,,,,PI214,,,,,,,,,,,,,,,,,,,,
13507,MEXER2465,0,2,0,2,MEX,,,,,,,,,,,,,,,,,,,PI214,,,,PSP081,,,,,,,,,,,,,,,,
13508,MEXER2466,0,1,0,2,MEX,,,,,,,,,,,,,,,,,,,PI214,,,,,,,,,,,,,,,,,,,,
13509,MEXER2467,0,2,0,2,MEX,,,,,,,,,,,,,,,,,,,PI214,,,,,,,,,,,PSP081,,,,,,,,,
13510,MEXER2468,0,2,0,2,MEX,,,,,,,,,,,,,,,,,,,PI214,,,,,,,,,,,,,,,,,PSP081,,,
13511,MEXER2470,1,0,0,1,MEX,,,,,,,,,,,,,,,,,,,ERe050,,,,,,,,,,,,,,,,,,,,
13512,MEXER2471,0,4,0,2,MEX,,PSP083,,,,,,,,,,,,,,,,,PSP083,,,,PSP083,,,,,,,,,,,,,PSP081,,,
13513,MEXER2472,0,3,0,2,MEX,,PSP083,,,,,,,,,,,,,,,,,,,,,PSP081,,,,,,,,,,,,,PSP083,,,
13514,MEXER2473,0,2,0,2,MEX,,,,,,,,,,,,,,,,,,,PI214,,,,,,,,,,,,,,,,,PSP081,,,
13515,MEXER2474,0,1,0,2,MEX,,,,,,,,,,,,,,,,,,,PI216,,,,,,,,,,,,,,,,,,,,
13516,MEXER2475,0,1,0,2,MEX,,,,,,,,,,,,,,,,,,,PI214,,,,,,,,,,,,,,,,,,,,
13517,MEXER2476,1,1,0,4,MEX,,,,,,,,,,,,,,,,,,,ERe050,,,,PSP081,,,,,,,,,,,,,,,,
13518,MEXER2477,0,2,0,2,MEX,,,,,,,,,,,,,,,,,,,PSP083,,,,,,,,,,,,,,,,,,,PI217,
13519,MEXER2478,2,1,0,4,MEX,,,ERe050,,,,,,,,,,,,,,,,ERe050,,,,,,,,,,,,,,,,,PSP083,,,
13520,MEXER2479,0,4,0,2,MEX,,PSP081,,,,,,,,,,,,,,,,,PI214,,,,PSP081,,,,,,,,,,,,,PSP081,,,
13521,MEXER248,1,3,0,4,MEX,,,,,,,,,,,PSP001,,,,,,,,FAM600,,,,,,PSP002,,,,,PSP002,,,,,,,,,
13522,MEXER2480,0,1,0,2,MEX,,,,,,,,,,,,,,,,,,,PSP083,,,,,,,,,,,,,,,,,,,,
13523,MEXER2481,0,3,0,2,MEX,,,,,,,,,,,,,,,,,,,PSP081,,,,PSP081,,,,,,,,,,,,,PSP081,,,
13524,MEXER2482,3,6,0,4,MEX,,,,,,,,,ERe045,,ERe035,,,,,,,,PSP216,,,,PSP034,,PSP216,PSP034,,,,,,,,,PSP216,ER2494,,PSP034,
13525,MEXER2483,0,3,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,PSP080,,PSP034,,,,,,,,,,,,,PI053,
13526,MEXER2484,0,2,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,PSP080,,,,,,,,,,,,,PSP216,,,
13527,MEXER2485,1,1,0,4,MEX,,,,,,,,,,,,,,,,,,,,,,,ER2496,,PSP216,,,,,,,,,,,,,,
13528,MEXER2486,0,1,1,6,MEX,,,,,,,,,,,,,,,,,,,,,,,IG016,,,,,,,,,,,,,PSP216,,,
13529,MEXER2487,2,0,0,1,MEX,,,,,,,,,,,,,,,,,,,,,,,ERe037,,,,,,,,,,,,,ERe037,,,
13530,MEXER2489,0,2,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,PSP034,,PSP034,,,,,,,,,,,,,,
13531,MEXER2490,0,0,1,3,MEX,,,,,,,,,,,,,,,,,,,,,,,IG003,,,,,,,,,,,,,,,,
13532,MEXER2491,2,0,0,1,MEX,,,,,,,,,,,,,,,,,,,,,,,ER2529,,,,,,,,,,,,,ER2529,,,
13533,MEXER2492,2,2,0,4,MEX,,,,,,,,,,,,,,,,,,,,,,,PSP080,,ER2529,,,,,,,,,,,ER2510,,PSP216,
13534,MEXER2493,1,2,0,4,MEX,,,,,,,,,,,,,,,,,,,ERe098,,,,PSP080,,,,,,,,,,,,,PSP216,,,
13535,MEXER2494,1,3,0,4,MEX,,PSP216,,,,,,,,,,,,,,,,,,,,,PSP080,,ER2530,,,,,,,,,,,PSP080,,,
13536,MEXER2495,1,2,1,7,MEX,,,,,,,,,,,,,,,,,,,,,,,IG003,,PSP034,,,,,,,,,,,ER2529,,PI053,
13537,MEXER2496,0,0,4,3,MEX,,,,,,,,,,,,,,,,,,,,,,,IG003,,IG003,,,,,,,,,,IG003,IG038,,,
13538,MEXER2497,1,1,0,4,MEX,,,,,,,,,,,,,,,,,,,,,,,PSP216,,,,,,,,,,,,,ER2529,,,
13539,MEXER2498,1,2,0,4,MEX,,,,,,,,,,,,,,,,,,,,,,,PSP080,,PSP216,,,,,,,,,,,ER2494,,,
13540,MEXER2499,0,1,1,6,MEX,,,,,,,,,,,,,,,,,,,,,,,IG003,,,,,,,,,,,,,,,PSP216,
13541,MEXER250,1,3,1,7,MEX,,PSP002,,,,,,,,,PSP001,,,,,,,,ER250,,,,,,PSP002,,,,,,,,,,,,,IG001,
13542,MEXER2500,0,2,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,PSP080,,PSP216,,,,,,,,,,,,,,
13543,MEXER2501,1,3,1,7,MEX,,PSP080,,,,,,,,,IG003,,,,,,,,,,,,ER2529,,PSP216,,,,,,,,,,,PSP216,,,
13544,MEXER2502,0,1,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,PSP080,,,,,,,,,,,,,,,,
13545,MEXER2503,2,0,0,1,MEX,,,,,,,,,,,,,,,,,,,,,,,ER2529,,,,,,,,,,,,,ER2494,,,
13546,MEXER2504,1,1,0,4,MEX,,,,,,,,,,,ERe040,,,,,,,,,,,,PSP034,,,,,,,,,,,,,,,,
13547,MEXER2505,1,0,0,1,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER2496,,,
13548,MEXER2506,1,1,0,4,MEX,,,,,,,,,,,,,,,,,,,,,,,ERe041,,,,,,,,,,,,,PSP216,,,
13549,MEXER2507,1,1,0,4,MEX,,,,,,,,,,,,,,,,,,,,,,,PSP217,,,,,,,,,,,,,ER2496,,,
13550,MEXER2508,3,2,0,4,MEX,,,,,,,,,,,,,,,,,,,ERe096,,,,ER2494,,ERe097,,,,,,,,,,,PSP216,,PI053,
13551,MEXER2510,0,2,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,PSP080,,,,,,,,,,,,,PSP216,,,
13552,MEXER2511,1,0,0,1,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER2529,,,
13553,MEXER2513,0,2,2,6,MEX,,,,,,,,,,,,,,,,,,,,,,,PSP080,,IG016,,,,,,,,,,,PSP216,,IG016,
13554,MEXER2514,0,2,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,PSP080,,,,,,,,,,,,,,,PSP216,
13555,MEXER2515,1,2,0,4,MEX,,,,,,,,,,,,,,,,,,,,,,,PSP216,,,,,,,,,,,,,ER2496,,PSP216,
13556,MEXER2516,2,3,0,4,MEX,,PSP017,,,,,,,,,,,,,,,,,ERe095,,,,PSP017,,PSP216,,,,,,,,,,,ERe041,,,
13557,MEXER2517,1,0,0,1,MEX,,,,,,,,,,,,,,,,,,,,,,,ER5449,,,,,,,,,,,,,,,,
13558,MEXER2518,1,4,0,4,MEX,,,,,,,,,,,,,,,,,,,,,,,PSP080,,PSP216,,,,,,,,,,PSP216,ER2496,,PSP216,
13559,MEXER2519,2,0,0,1,MEX,,,,,,,,,,,,,,,,,,,,,,,ERe037,,,,,,,,,,,,,ERe037,,,
13560,MEXER2520,1,0,0,1,MEX,,,,,,,,,,,,,,,,,,,,,,,ERe037,,,,,,,,,,,,,,,,
13561,MEXER2521,2,0,0,1,MEX,,,,,,,,,,,,,,,,,,,,,,,ERe037,,,,,,,,,,,,,ERe037,,,
13562,MEXER2522,0,0,1,3,MEX,,,,,,,,,,,,,,,,,,,,,,,IG003,,,,,,,,,,,,,,,,
13563,MEXER2523,0,1,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,PSP080,,,,,,,,,,,,,,,,
13564,MEXER2524,1,2,1,7,MEX,,,,,,,,,,,,,,,,,,,,,,,PSP216,,IG016,,,,,,,,,,,ERe043,,PSP216,
13565,MEXER2525,2,0,0,1,MEX,,,,,,,,,,,,,,,,,,,,,,,ER2495,,,,,,,,,,,,,ERe041,,,
13566,MEXER2526,0,1,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,PSP080,,,,,,,,,,,,,,,,
13567,MEXER2527,0,1,2,6,MEX,,,,,,,,,,,,,,,,,,,,,,,IG003,,,,,,,,,,,,,IG016,,PI053,
13568,MEXER2528,1,2,1,7,MEX,,PSP216,,,,,,,,,,,,,,,,,PSP216,,,,IG003,,,,,,,,,,,,,ER2529,,,
13569,MEXER2529,0,3,2,6,MEX,,IG003,,,,,,,,,IG003,,,,,,,,,,,,PSP034,,,,,,,,,,,,PSP034,PE006,,,
13570,MEXER2530,2,3,0,4,MEX,,,,,,,,,,,ERe035,,,,,,,,,,,,PSP034,,PSP034,,,,,,,,,,,ER2494,,PSP034,
13571,MEXER2546,1,10,2,7,MEX,,PSP035,PSP035,,,,,,PSP310,,CI041,,,,,,,,PSP102,,,,PSP310,,CI041,PSP310,PSP102,,,PSP310,,,,,ERe012,MQ167,,PSP300,
13572,MEXER2547,0,1,3,6,MEX,,,,,,,,,,,CI041,,,,,,,,CI033,,,,,,CI041,,,,,,,,,,,,,PSP300,
13573,MEXER2548,0,11,2,6,MEX,,PI545,PI545,,,,,,PSP297,,CI041,,,,,,,PSP297,PI221,,,,PSP297,,CI041,PSP300,,,,PSP297,,,,,MQ171,MQ171,,PSP300,
13574,MEXER2549,0,4,1,6,MEX,,,,,,,,,,,,,,,,,,,CI033,,,,,,,,,,,PSP297,,,,,MQ173,MQ173,,PSP314,
13575,MEXER2550,0,4,1,6,MEX,,,,,,,,,,,PSP297,,,,,,,,CI033,,,,,,,,,,,PSP297,,,,,,MQ173,,PSP302,
13576,MEXER2551,1,10,3,7,MEX,,PSP301,PSP301,,,,,,PSP297,,CI041,,,,,,,PSP301,PI023,,,,PSP297,,CI041,CI041,PI023,,,ERe014,,,,,MQ170,MQ170,,PSP300,
13577,MEXER2552,2,12,0,4,MEX,,PSP301,PSP301,,,,,,PSP297,,MQ168,,,,,,,PSP297,PI023,,,,PSP297,,MQ168,PSP299,PI023,,,PSP297,,,,,FAM790,FAM790,,PSP300,
13578,MEXER2554,1,4,0,4,MEX,,,,,,,,,,,PSP297,,,,,,,,PI547,,,,,,PSP297,,,,,,,,,,FAM790,,,PI547,
13579,MEXER2555,1,5,0,4,MEX,,,,,,,,,,,PSP297,,,,,,,,PSP102,,,,,,PSP297,PSP297,,,,ERe013,,,,,,,,PSP302,
13580,MEXER2556,1,12,0,4,MEX,,PSP299,PSP299,,,,,,PSP297,,PSP297,,,,,,,,PSP302,,,,PSP297,,PSP297,PSP297,PSP302,,,ERe013,,,,,MQ173,MQ173,,PSP299,
13581,MEXER2557,0,2,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI222,,,,,,,,PI353,
13582,MEXER2558,0,2,2,6,MEX,,,,,,,,,,,CI041,,,,,,,,PSP035,,,,,,CI041,,,,,PSP297,,,,,,,,,
13583,MEXER2559,0,2,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSP084,,,PI222,
13584,MEXER256,1,3,0,4,MEX,,PSP005,,,,,,,,,PSP001,,,,,,,,FAM599,,,,,,PSP002,,,,,,,,,,,,,,
13585,MEXER2560,0,2,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSP209,,,,,,,,PI222,
13586,MEXER2561,0,12,1,6,MEX,,PSP102,PSP102,,,,,,PSP310,,PSP310,,,,,,,,CI033,,,,PSP310,,PSP310,PSP301,PSP035,,,PSP310,,,,,MQ165,MQ165,,PSP300,
13587,MEXER2564,1,1,0,4,MEX,,,,,,,,,,,,,,,,,,,PSP084,,,,,,,,,,,,,,,,,,,FAM289,
13588,MEXER2567,0,3,0,2,MEX,,,,,,,,,,,PSP297,,,,,,,,PSP035,,,,,,,,,,,,,,,,,,,PSP297,
13589,MEXER2570,0,4,0,2,MEX,,,,,,,,,,,,,,,,,,,PI221,,,,,,,,,,,PSP297,,,,,MQ173,,,PSP102,
13590,MEXER2571,0,2,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSP084,,,,,,,,PI222,
13591,MEXER2573,2,0,0,1,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAM292,,,FAM292,
13592,MEXER2574,0,13,1,6,MEX,,PSP311,PSP311,,,,,,PSP310,,PSP312,,,,,,,PSP310,CI033,,,,PSP310,,PSP312,PSP312,PSP302,,,PSP310,,,,,MQ170,MQ170,,PSP302,
13593,MEXER2576,1,1,0,4,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAM294,,PI353,
13594,MEXER2577,6,0,0,1,MEX,,,,,,,,,,,FAM302,,,,,,,,FAM302,,,,,,,,FAM302,,,FAM302,,,,,FAM302,,,FAM303,
13595,MEXER2578,1,2,0,4,MEX,,,,,,,,,,,,,,,,,,,PSP084,,,,,,,,,,,PSP209,,,,,,FAM296,,,
13596,MEXER2579,1,1,0,4,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAM297,,PI353,
13597,MEXER2580,1,2,0,4,MEX,,,,,,,,,,,FAM298,,,,,,,,,,,,,,,,,,,PSP209,,,,,,,,PSP084,
13598,MEXER2581,1,1,0,4,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSP209,,,,,FAM299,,,,
13599,MEXER2582,1,1,0,4,MEX,,,,,,,,,,,,,,,,,,,PSP084,,,,,,,,,,,,,,,,,,,FAM300,
13600,MEXER2583,2,1,0,4,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSP209,,,,,,FAM301,,FAM301,
13601,MEXER2584,1,1,0,4,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER2581,,PI353,
13602,MEXER2585,2,1,0,4,MEX,,,,,,,,,,,FAM302,,,,,,,,,,,,,,,,,,,PSP209,,,,,,,,ER2585,
13603,MEXER2586,0,1,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI222,
13604,MEXER2587,1,0,0,1,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAM305,,,,,,,,,
13605,MEXER2588,1,0,0,1,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAM288,
13606,MEXER2589,1,1,0,4,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAM306,,PI353,
13607,MEXER2590,2,0,0,1,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAM307,,FAM307,
13608,MEXER2591,1,1,0,4,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAM308,,PI353,
13609,MEXER2593,1,1,0,4,MEX,,,,,,,,,,,,,,,,,,,PSP084,,,,,,,,,,,,,,,,,,,ER1667,
13610,MEXER2594,0,1,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI222,
13611,MEXER2595,1,1,0,4,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSP209,,,,,,,,FAM312,
13612,MEXER2596,0,1,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI353,
13613,MEXER2598,0,2,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSP085,,,,,,,,PI353,
13614,MEXER2600,0,1,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI353,
13615,MEXER2601,0,1,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI353,
13616,MEXER2602,0,1,1,6,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSP209,,,,,,,,CF029,
13617,MEXER2603,0,1,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI425,
13618,MEXER2604,0,2,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSP209,,,,,,,,PI222,
13619,MEXER2605,0,1,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSP084,,,,,,,,,
13620,MEXER2606,1,0,0,1,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ER2606,
13621,MEXER2607,1,0,0,1,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FAM314,,,
13622,MEXER2608,0,2,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSP084,,,,,,,,PI353,
13623,MEXER2609,0,2,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSP084,,,,,,,,PI353,
13624,MEXER2610,0,0,0,0,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13625,MEXER2611,0,2,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI224,,,,,,,,PI353,
13626,MEXER2612,0,2,0,2,MEX,,,,,,,,,,,,,,,,,,,PI222,,,,,,,,,,,,,,,,,,,PI423,
13627,MEXER2613,0,2,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSP209,,,,,,,,PI222,
13628,MEXER2614,0,1,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI222,
13629,MEXER2615,0,2,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI224,,,,,,,,PI353,
13630,MEXER2616,0,5,0,2,MEX,,,,,,,,,,,PSP297,,,,,,,,PI221,,,,,,PSP297,,,,,PSP297,,,,,,,,PSP302,
13631,MEXER2617,0,12,2,6,MEX,,PSP297,PSP297,,,,,,PSP297,,PI023,,,,,,,PSP297,CI033,,,,PSP297,,CI041,PSP297,PI023,,,PSP297,,,,,MQ166,MQ166,,PI231,
13632,MEXER2618,0,12,1,6,MEX,,PSP297,PSP297,,,,,,PSP297,,PSP297,,,,,,,,CI033,,,,PSP035,,PSP297,PSP297,PSP035,,,PSP297,,,,,MQ165,MQ165,,PSP300,
13633,MEXER2620,0,5,0,2,MEX,,,,,,,,,,,PSP297,,,,,,,,PSP035,,,,,,PSP297,,,,,,,,,,MQ167,,,PI546,
13634,MEXER2621,0,6,0,2,MEX,,,,,,,,,,,PSP299,,,,,,,,PI221,,,,,,PSP299,,,,,PSP297,,,,,MQ173,,,PSP302,
13635,MEXER2623,0,5,1,6,MEX,,,,,,,,,,,PSP035,,,,,,,,CI033,,,,,,PSP035,,,,,PSP297,,,,,,MQ167,,PSP300,
13636,MEXER2624,0,8,2,6,MEX,,PSP297,,,,,,,PSP297,,CI041,,,,,,,,PI023,,,,PSP297,,CI041,,,,,PSP297,,,,,PI544,PI543,,PI102,
13637,MEXER2625,0,2,3,6,MEX,,,,,,,,,,,CI041,,,,,,,,CI033,,,,,,CI041,,,,,,,,,,MQ166,,,PSP300,
13638,MEXER2626,0,12,1,6,MEX,,PSP299,PSP299,,,,,,PSP297,,CI041,,,,,,,,PSP035,,,,PSP297,,PSP035,PSP299,PSP035,,,PSP297,,,,,MQ167,MQ167,,PSP035,
13639,MEXER2628,0,12,2,6,MEX,,PSP297,PSP297,,,,,,PSP297,,CI041,,,,,,,PSP297,PI096,,,,PSP297,,CI041,PSP297,PI096,,,PSP297,,,,,MQ169,MQ169,,PI102,
13640,MEXER2629,1,11,1,7,MEX,,PSP302,PSP302,,,,,,PSP297,,MQ168,,,,,,,,CI033,,,,PSP297,,MQ168,PSP301,ER2629,,,PSP297,,,,,MQ168,MQ168,,PSP301,
13641,MEXER2634,0,1,0,2,MEX,,,,,,,,,,,,,,,,,,,PI053,,,,,,,,,,,,,,,,,,,,
13642,MEXER2636,0,2,0,2,MEX,,,,,,,,,,,,,,,,,,,PI023,,,,PI054,,,,,,,,,,,,,,,,
13643,MEXER2643,0,2,0,2,MEX,,,,,,,,,,,,,,,,,,,PI053,,,,,,,,,,,,,,,,,,,PI053,
13644,MEXER2644,0,1,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI054,
13645,MEXER2646,0,1,0,2,MEX,,,,,,,,,,,,,,,,,,,PI023,,,,,,,,,,,,,,,,,,,,
13646,MEXER2647,0,1,0,2,MEX,,,,,,,,,,,,,,,,,,,PI023,,,,,,,,,,,,,,,,,,,,
13647,MEXER2648,0,2,0,2,MEX,,,,,,,,,,,,,,,,,,,PI230,,,,,,,,,,,,,,,,,,,PI053,
13648,MEXER265,1,3,0,4,MEX,,,,,,,,,,,PSP001,,,,,,,,FAM596,,,,,,PSP002,,PSP002,,,,,,,,,,,,
13649,MEXER2651,0,1,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI054,
13650,MEXER2653,0,1,0,2,MEX,,,,,,,,,,,,,,,,,,,PI054,,,,,,,,,,,,,,,,,,,,
13651,MEXER2655,0,1,0,2,MEX,,,,,,,,,,,,,,,,,,,PI231,,,,,,,,,,,,,,,,,,,,
13652,MEXER2656,0,2,0,2,MEX,,,,,,,,,,,,,,,,,,,PI446,,,,,,,,,,,,,,,,,,,PI232,
13653,MEXER2657,0,1,0,2,MEX,,,,,,,,,,,,,,,,,,,PI102,,,,,,,,,,,,,,,,,,,,
13654,MEXER2659,0,1,0,2,MEX,,,,,,,,,,,,,,,,,,,PI446,,,,,,,,,,,,,,,,,,,,
13655,MEXER2661,0,1,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PI053,
13656,MEXER2665,0,1,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSP010,,,,,,,,,
13657,MEXER2666,0,1,0,2,MEX,,,,,,,,,,,PSP010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13658,MEXER2667,0,1,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSP010,,,,,,,,,
13659,MEXER2668,0,1,0,2,MEX,,,,,,,,,,,PSP010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13660,MEXER2669,0,1,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MQ043,,,,
13661,MEXER267,1,2,1,7,MEX,,PSP005,,,,,,,,,IE013,,,,,,,,FAM594,,,,,,,,PSP002,,,,,,,,,,,,
13662,MEXER2670,0,0,1,3,MEX,,,,,,,,,,,FM002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13663,MEXER2671,0,1,0,2,MEX,,,,,,,,,,,PSP010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13664,MEXER2673,0,0,1,3,MEX,,,,,,,,,,,FM002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13665,MEXER2675,0,1,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PSP010,,,,,,,,,
13666,MEXER2676,0,3,0,2,MEX,,,,,,,,,,,,,,,,,,,,,,,PSP035,,,,PSP035,,,PSP003,,,,,,,,,
13667,MEXER2677,0,2,0,2,MEX,,,,,,,,,,,PSP003,,,,,,,,,,,,,,,,PI051,,,,,,,,,,,,
13668,MEXER2679,0,1,0,2,MEX,,,,,,,,,,,PSP010,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13669,MEXER2682,0,2,1,6,MEX,,,,,,,,,,,FM002,,,,,,,,,,,,,,,,PSP003,,,PSP010,,,,,,,,,
13670,MEXER2685,0,1,0,2,MEX,,,,,,,,,,,,,,,,,,,PI096,,,,,,,,,,,,,,,,,,,,
13671,MEXER2686,0,1,0,2,MEX,,,,,,,,,,,,,,,,,,,PI235,,,,,,,,,,,,,,,,,,,,
13672,MEXER2687,0,1,0,2,MEX,,,,,,,,,,,,,,,,,,,PI096,,,,,,,,,,,,,,,,,,,,
13673,MEXER2688,0,1,0,2,MEX,,,,,,,,,,,,,,,,,,,PI096,,,,,,,,,,,,,,,,,,,,
13674,MEXER2689,0,1,0,2,MEX,,,,,,,,,,,,,,,,,,,PI235,,,,,,,,,,,,,,,,,,,,
